sciper;labAcronyme;siteUrl;doublon;clusters;idSite
258084;LEMR;https://www.epfl.ch/labs/lemr;;Geosystems and natural resources
105258;LEPA;https://www.epfl.ch/labs/lepa;;Analytical chemistry|Chemical engineering|Physical chemistry|Renewable energy
106368;LESO-PB;https://www.epfl.ch/labs/leso;;Civil engineering and ENAC
253110;LFIM;https://www.epfl.ch/labs/lfim;;Chemical engineering|Inorganic chemistry|Nanosciences
189938;LFMI;https://www.epfl.ch/labs/lfmi;;Energy systems|Soft matter and flexible structures
220185;LGB;https://www.epfl.ch/labs/lgb;;Atmosphere and climate|Ecology and biogeochemical cycles
160090;LGC;https://www.epfl.ch/labs/lgc;;Behavior and cognition|Neuroscience
148669;LHE;https://www.epfl.ch/labs/lhe;;Civil engineering and ENAC
306842;LHST;https://www.epfl.ch/labs/lhst;;Digital humanities|Immersive visualization technologies, aesthetics and cultural (big) data|Tangible and intangible cultural heritage and archives|History of ideas, philosophy, political and economic thought|History of science, technology and the digital|History and dynamics of innovation and patents|Distributed computing, crowdsourcing and citzen science|Popular and digital culture and cultural policy and property
161735;LIFMET;https://www.epfl.ch/labs/lifmet;1;Chemical biology|Biophysics|Microscopy spectromicroscopy and imaging
106697;LIFMET;https://www.epfl.ch/labs/lifmet;1;Chemical biology|Physical chemistry|Biophysics|Microscopy spectromicroscopy and imaging
178220;LIMNO;https://www.epfl.ch/labs/limno;;Chemical engineering|Renewable energy|Nanosciences
123155;LIP;https://www.epfl.ch/labs/lip;;Chemical biology
103938;LIPID;https://www.epfl.ch/labs/lipid;;Construction and sustainable development
111182;LMAF;https://www.epfl.ch/labs/lmaf;1;Advanced manufacturing|Soft matter and flexible structures|Space technology|Sports technology
105270;LMAF;https://www.epfl.ch/labs/lmaf;1;Micro and nanosystems
104385;LMAM;https://www.epfl.ch/labs/lmam;;Internet of things|Micro and nanosystems|Neural engineering and prosthetics|Personalized health|Robotics and autonomous systems|Sports technology
104626;LTP;https://www.epfl.ch/labs/lmc;1;Advanced manufacturing|Micro and nanosystems|Optics and photonics|Soft matter and flexible structures
138857;LMC;https://www.epfl.ch/labs/lmc;1;
251247;LMER;https://www.epfl.ch/labs/lmer;;Chemical engineering|Renewable energy
110635;LMIS1;https://www.epfl.ch/labs/lmis1;1;Micro and nanosystems
